Tipo Agregado;Valor m2
Apartamento;33.85
Apartamento;30.26
Apartamento;50.53
Apartamento;53.33
Apartamento;23.75
Apartamento;66.67
Apartamento;18.18
Apartamento;37.5
Apartamento;40.0
Apartamento;43.48
Apartamento;18.64
Apartamento;20.83
Casa;30.53
Apartamento;41.67
Apartamento;42.5
Apartamento;22.67
Casa;24.29
Apartamento;32.39
Apartamento;17.33
Apartamento;32.0
Apartamento;15.32
Apartamento;20.0
Apartamento;18.33
Apartamento;42.45
Apartamento;21.67
Casa;10.91
Apartamento;25.0
Casa;14.95
Apartamento;29.33
Apartamento;57.14
Apartamento;47.37
Apartamento;45.45
Casa;12.5
Apartamento;38.46
Apartamento;43.75
Apartamento;29.76
Apartamento;67.74
Casa;22.5
Apartamento;13.11
Apartamento;50.0
Apartamento;13.75
Apartamento;33.33
Apartamento;20.99
Apartamento;48.72
Apartamento;30.0
Apartamento;63.33
Apartamento;16.22
Casa;18.33
Apartamento;42.33
Apartamento;13.89
Apartamento;54.44
Apartamento;35.29
Apartamento;13.26
Apartamento;50.0
Apartamento;33.33
Apartamento;45.0
Apartamento;30.0
Apartamento;55.77
Apartamento;12.5
Apartamento;53.19
Apartamento;35.14
Apartamento;62.07
Apartamento;23.53
Apartamento;37.5
Apartamento;55.08
Apartamento;22.81
Apartamento;35.56
Apartamento;15.0
Apartamento;36.67
Casa;11.67
Apartamento;23.26
Apartamento;43.62
Apartamento;15.22
Apartamento;32.61
Apartamento;41.67
Apartamento;36.36
Apartamento;31.0
Apartamento;24.56
Casa;18.18
Apartamento;21.67
Casa;19.54
Apartamento;20.55
Apartamento;42.11
Apartamento;18.75
Apartamento;29.23
Apartamento;32.03
Apartamento;27.59
Apartamento;10.11
Apartamento;23.75
Apartamento;20.37
Apartamento;33.33
Apartamento;54.71
Apartamento;33.33
Apartamento;17.31
Apartamento;47.92
Apartamento;53.85
Apartamento;38.46
Casa;21.74
Apartamento;44.44
Apartamento;13.85
Apartamento;22.35
Apartamento;21.54
Apartamento;17.65
Apartamento;22.4
Apartamento;51.35
Apartamento;27.14
Apartamento;38.75
Apartamento;20.0
Apartamento;15.83
Apartamento;21.77
Apartamento;73.85
Apartamento;22.62
Apartamento;17.05
Apartamento;16.13
Apartamento;14.36
Apartamento;17.31
Apartamento;14.06
Apartamento;20.55
Apartamento;40.0
Apartamento;22.22
Apartamento;24.44
Apartamento;40.0
Apartamento;51.72
Apartamento;19.44
Apartamento;32.79
Apartamento;48.78
Apartamento;22.58
Apartamento;33.33
Apartamento;15.0
Apartamento;11.45
Apartamento;25.0
Apartamento;12.5
Apartamento;20.24
Apartamento;80.0
Apartamento;30.91
Apartamento;63.16
Apartamento;31.03
Apartamento;42.86
Apartamento;26.14
Apartamento;37.5
Apartamento;36.67
Apartamento;51.61
Apartamento;54.17
Apartamento;22.66
Apartamento;37.31
Apartamento;55.0
Apartamento;31.11
Apartamento;23.78
Apartamento;25.0
Apartamento;18.31
Casa;16.67
Apartamento;17.5
Apartamento;40.0
Apartamento;40.0
Apartamento;50.0
Apartamento;72.85
Apartamento;21.21
Apartamento;39.29
Apartamento;47.5
Apartamento;26.14
Apartamento;25.71
Apartamento;20.69
Apartamento;26.44
Apartamento;17.86
Apartamento;19.23
Apartamento;40.0
Casa;89.29
Apartamento;58.82
Apartamento;8.33
Apartamento;24.38
Apartamento;37.88
Apartamento;22.86
Apartamento;37.14
Apartamento;33.33
Apartamento;51.11
Apartamento;22.5
Apartamento;35.71
Apartamento;21.43
Casa;10.71
Apartamento;27.74
Apartamento;59.09
Apartamento;54.14
Apartamento;15.56
Apartamento;29.2
Apartamento;55.56
Apartamento;24.47
Apartamento;20.75
Apartamento;44.44
Apartamento;54.71
Apartamento;19.23
Apartamento;33.33
Apartamento;7485.03
Apartamento;21.33
Apartamento;17.4
Apartamento;34.67
Apartamento;47.47
Apartamento;39.68
Apartamento;16.46
Apartamento;21.91
Apartamento;21.74
Apartamento;18.57
Apartamento;47.17
Apartamento;35.19
Apartamento;49.43
Apartamento;36.46
Apartamento;37.14
Apartamento;20.83
Apartamento;61.54
Apartamento;41.67
Apartamento;33.33
Apartamento;84.27
Apartamento;16.67
Apartamento;18.0
Apartamento;65.48
Apartamento;21.54
Apartamento;43.86
Apartamento;45.45
Apartamento;10.0
Apartamento;41.03
Apartamento;30.0
Apartamento;50.0
Apartamento;17.73
Apartamento;26.5
Apartamento;28.41
Apartamento;46.15
Apartamento;25.58
Apartamento;43.48
Apartamento;12.69
Apartamento;25.0
Apartamento;15.62
Apartamento;20.0
Apartamento;25.22
Apartamento;12.5
Apartamento;67.71
Apartamento;18.0
Apartamento;38.96
Apartamento;30.77
Casa;11.88
Apartamento;34.0
Apartamento;83.33
Apartamento;25.4
Apartamento;28.57
Apartamento;21.21
Apartamento;21.2
Apartamento;41.11
Apartamento;63.33
Apartamento;32.74
Apartamento;71.43
Apartamento;44.12
Apartamento;42.0
Casa;6.25
Apartamento;25.71
Apartamento;50.0
Apartamento;40.62
Apartamento;20.59
Apartamento;18.25
Apartamento;47.5
Apartamento;30.0
Apartamento;26.43
Apartamento;39.06
Casa;20.0
Apartamento;25.0
Apartamento;45.0
Apartamento;35.71
Apartamento;27.5
Apartamento;28.46
Apartamento;18.0
Apartamento;20.0
Apartamento;50.0
Apartamento;17.39
Apartamento;81.82
Apartamento;22.22
Apartamento;36.59
Apartamento;14.29
Apartamento;22.22
Apartamento;32.47
Apartamento;8.62
Apartamento;38.46
Apartamento;76.0
Apartamento;20.29
Apartamento;22.73
Apartamento;16.5
Apartamento;35.0
Apartamento;43.33
Apartamento;38.6
Apartamento;50.0
Apartamento;61.11
Apartamento;19.9
Casa;8.71
Apartamento;18.33
Apartamento;35.0
Apartamento;17.3
Apartamento;23.08
Apartamento;34.72
Casa;25.0
Apartamento;27.17
Apartamento;28.57
Apartamento;98.36
Apartamento;31.0
Apartamento;142.86
Apartamento;37.5
Apartamento;31.43
Apartamento;37.5
Apartamento;29.0
Apartamento;46.67
Apartamento;35.18
Apartamento;21.54
Apartamento;36.49
Casa;12.22
Apartamento;19.05
Apartamento;52.17
Apartamento;36.0
Apartamento;32.61
Apartamento;54.22
Apartamento;58.62
Apartamento;22.68
Apartamento;47.62
Apartamento;47.5
Apartamento;25.0
Apartamento;31.76
Apartamento;28.32
Apartamento;54.22
Apartamento;22.22
Apartamento;61.54
Apartamento;27.92
Apartamento;17.97
Apartamento;21.43
Apartamento;19.44
Apartamento;20.9
Apartamento;24.14
Apartamento;27.5
Casa;44.74
Apartamento;53.33
Apartamento;50.0
Apartamento;50.0
Apartamento;21.88
Apartamento;34.88
Apartamento;28.0
Apartamento;34.29
Apartamento;43.18
Apartamento;70.27
Apartamento;24.35
Apartamento;11.67
Apartamento;35.0
Apartamento;35.71
Apartamento;33.33
Apartamento;22.67
Apartamento;111.11
Apartamento;19.35
Apartamento;18.46
Apartamento;31.43
Apartamento;26.21
Apartamento;22.0
Apartamento;42.94
Apartamento;28.12
Apartamento;48.48
Apartamento;100.0
Apartamento;73.81
Apartamento;16.0
Apartamento;20.0
Apartamento;27.27
Apartamento;21.57
Apartamento;38.46
Apartamento;25.0
Apartamento;15.28
Apartamento;47.5
Apartamento;23.33
Apartamento;76.19
Apartamento;14.21
Apartamento;31.34
Apartamento;22.22
Apartamento;50.72
Apartamento;21.79
Apartamento;22.35
Apartamento;20.49
Apartamento;68.29
Apartamento;34.19
Apartamento;63.95
Apartamento;32.05
Apartamento;19.44
Apartamento;8.26
Apartamento;93.46
Apartamento;38.67
Casa;14.33
Apartamento;47.62
Apartamento;40.0
Apartamento;51.72
Apartamento;41.67
Apartamento;40.0
Apartamento;20.69
Apartamento;85.71
Apartamento;28.89
Apartamento;112.49
Apartamento;18.57
Apartamento;15.38
Apartamento;37.5
Apartamento;38.78
Casa;11.0
Apartamento;32.35
Apartamento;17.78
Apartamento;24.36
Apartamento;20.0
Apartamento;35.29
Apartamento;23.38
Apartamento;16.36
Apartamento;31.88
Apartamento;60.0
Apartamento;49.12
Apartamento;49.52
Apartamento;54.84
Apartamento;53.9
Apartamento;61.11
Apartamento;55.56
Apartamento;18.33
Apartamento;34.95
Apartamento;18.0
Apartamento;33.77
Apartamento;36.0
Apartamento;37.33
Casa;16.67
Apartamento;18.37
Apartamento;23.08
Apartamento;25.0
Apartamento;30.0
Apartamento;26.37
Apartamento;37.5
Apartamento;24.49
Apartamento;38.26
Apartamento;19.05
Apartamento;46.15
Apartamento;42.31
Apartamento;35.87
Apartamento;11.12
Apartamento;16.67
Apartamento;54.9
Apartamento;32.14
Apartamento;25.71
Apartamento;13.22
Apartamento;41.46
Apartamento;25.45
Apartamento;65.22
Apartamento;21.43
Apartamento;16.48
Apartamento;21.43
Apartamento;81.08
Apartamento;17.65
Apartamento;54.46
Apartamento;44.44
Apartamento;32.81
Apartamento;40.0
Apartamento;24.62
Apartamento;27.78
Apartamento;33.33
Apartamento;84.21
Apartamento;18.03
Apartamento;65.0
Apartamento;53.57
Apartamento;126.0
Apartamento;25.0
Apartamento;23.18
Apartamento;27.22
Apartamento;18.18
Apartamento;25.45
Apartamento;13.33
Apartamento;15.56
Apartamento;34.91
Apartamento;62.86
Apartamento;16.84
Apartamento;35.97
Casa;10.62
Apartamento;28.24
Apartamento;15.94
Apartamento;23.91
Apartamento;20.0
Apartamento;40.0
Apartamento;23.88
Apartamento;15.33
Apartamento;11.43
Apartamento;25.71
Apartamento;17.11
Apartamento;62.5
Apartamento;25.0
Apartamento;32.0
Apartamento;13.24
Apartamento;32.56
Apartamento;48.57
Apartamento;14.0
Apartamento;10.1
Apartamento;8.46
Apartamento;29.23
Apartamento;29.2
Apartamento;19.28
Apartamento;33.93
Apartamento;42.0
Apartamento;47.62
Apartamento;18.82
Apartamento;24.78
Apartamento;26.67
Apartamento;33.51
Apartamento;42.31
Apartamento;24.62
Apartamento;54.05
Apartamento;24.39
Casa;38.33
Apartamento;31.43
Apartamento;15.0
Apartamento;28.0
Apartamento;26.67
Apartamento;90.0
Apartamento;30.0
Apartamento;6.92
Apartamento;24.04
Apartamento;100.0
Casa;16.67
Apartamento;47.06
Apartamento;29.91
Apartamento;28.19
Apartamento;30.33
Apartamento;27.27
Apartamento;20.29
Apartamento;31.4
Casa;15.0
Apartamento;35.71
Apartamento;27.27
Apartamento;61.22
Apartamento;26.09
Apartamento;15.56
Apartamento;21.14
Apartamento;52.0
Apartamento;18.6
Apartamento;47.5
Apartamento;60.0
Apartamento;33.04
Apartamento;20.0
Apartamento;16.0
Apartamento;33.33
Apartamento;19.57
Apartamento;12.5
Apartamento;26.56
Apartamento;40.0
Apartamento;18.42
Casa;11.67
Apartamento;21.14
Apartamento;31.67
Apartamento;30.77
Apartamento;31.13
Apartamento;20.0
Apartamento;49.38
Apartamento;35.4
Apartamento;14.58
Apartamento;24.8
Apartamento;21.62
Apartamento;65.0
Casa;29.09
Apartamento;32.86
Apartamento;21.74
Apartamento;21.43
Apartamento;38.46
Apartamento;25.0
Apartamento;49.63
Apartamento;70.59
Apartamento;13.5
Apartamento;15.45
Apartamento;38.75
Apartamento;24.0
Apartamento;14.55
Apartamento;26.67
Casa;8.66
Apartamento;35.0
Apartamento;48.33
Apartamento;29.41
Apartamento;42.31
Apartamento;18.07
Apartamento;32.0
Apartamento;21.82
Apartamento;46.51
Apartamento;18.75
Casa;23.33
Apartamento;16.0
Apartamento;40.41
Apartamento;12.86
Apartamento;20.0
Apartamento;19.05
Apartamento;50.0
Apartamento;80.0
Apartamento;26.67
Apartamento;37.5
Apartamento;24.5
Apartamento;37.5
Apartamento;35.0
Apartamento;20.0
Apartamento;37.5
Apartamento;15.85
Apartamento;72.97
Apartamento;39.47
Apartamento;7.08
Apartamento;22.22
Apartamento;118.18
Apartamento;23.81
Apartamento;20.0
Apartamento;41.67
Apartamento;65.22
Apartamento;44.67
Casa;15.18
Casa;46.67
Apartamento;55.17
Apartamento;60.0
Apartamento;25.56
Apartamento;20.0
Apartamento;17.11
Apartamento;34.01
Apartamento;25.0
Apartamento;21.67
Apartamento;20.0
Apartamento;48.78
Apartamento;40.88
Apartamento;18.46
Apartamento;20.45
Apartamento;22.79
Apartamento;31.48
Apartamento;32.5
Apartamento;35.71
Apartamento;15.38
Apartamento;57.0
Apartamento;21.11
Apartamento;15.38
Apartamento;33.16
Apartamento;30.77
Apartamento;48.0
Apartamento;47.62
Apartamento;41.18
Apartamento;46.15
Apartamento;44.78
Apartamento;19.28
Apartamento;19.18
Apartamento;16.15
Apartamento;35.71
Apartamento;17.5
Apartamento;25.0
Apartamento;43.33
Apartamento;58.39
Apartamento;18.06
Apartamento;44.78
Apartamento;26.67
Apartamento;66.67
Apartamento;17.09
Apartamento;26.73
Apartamento;28.89
Apartamento;68.0
Apartamento;49.26
Apartamento;25.0
Apartamento;31.65
Apartamento;13.33
Apartamento;21.43
Apartamento;27.14
Apartamento;32.53
Apartamento;26.87
Apartamento;45.83
Apartamento;50.0
Apartamento;37.79
Casa;14.55
Apartamento;72.37
Apartamento;27.35
Apartamento;17.54
Apartamento;39.47
Apartamento;18.0
Apartamento;21.67
Apartamento;32.92
Apartamento;24.0
Apartamento;50.77
Apartamento;88.24
Apartamento;6.67
Apartamento;34.62
Apartamento;17.95
Apartamento;83.33
Apartamento;40.0
Apartamento;19.1
Casa;24.24
Apartamento;25.49
Casa;24.44
Apartamento;30.7
Apartamento;33.33
Apartamento;43.06
Apartamento;33.33
Apartamento;56.76
Apartamento;40.94
Apartamento;11.11
Apartamento;51.72
Apartamento;21.43
Apartamento;33.33
Apartamento;27.14
Apartamento;41.67
Apartamento;33.9
Apartamento;11.9
Casa;15.72
Apartamento;19.54
Apartamento;38.18
Apartamento;37.36
Apartamento;19.12
Apartamento;19.75
Apartamento;48.0
Casa;31.25
Apartamento;31.25
Apartamento;17.0
Apartamento;39.29
Apartamento;17.0
Casa;11.67
Apartamento;9.6
Apartamento;25.0
Casa;14.29
Apartamento;25.3
Apartamento;90.91
Apartamento;31.37
Apartamento;25.0
Apartamento;18.11
Casa;12.31
Apartamento;20.27
Apartamento;30.67
Apartamento;28.77
Apartamento;55.56
Apartamento;37.5
Apartamento;38.0
Apartamento;30.23
Apartamento;20.55
Apartamento;35.56
Apartamento;60.87
Apartamento;16.87
Apartamento;33.02
Apartamento;32.18
Apartamento;42.68
Apartamento;56.82
Apartamento;112.5
Apartamento;27.27
Apartamento;27.5
Apartamento;22.96
Apartamento;20.63
Apartamento;58.82
Apartamento;20.0
Apartamento;51.47
Apartamento;13.54
Apartamento;41.67
Apartamento;18.75
Apartamento;27.05
Apartamento;22.41
Apartamento;15.0
Apartamento;11.25
Apartamento;25.78
Apartamento;42.0
Apartamento;33.33
Apartamento;42.31
Apartamento;13.18
Apartamento;29.23
Apartamento;64.1
Apartamento;23.58
Apartamento;45.0
Apartamento;32.53
Apartamento;30.0
Apartamento;24.04
Apartamento;23.53
Apartamento;54.55
Apartamento;40.0
Apartamento;63.72
Apartamento;25.56
Apartamento;53.33
Apartamento;32.69
Apartamento;14.71
Apartamento;22.86
Apartamento;24.14
Apartamento;23.08
Apartamento;42.5
Apartamento;65.79
Apartamento;32.43
Apartamento;10.81
Apartamento;20.88
Apartamento;48.75
Apartamento;45.83
Apartamento;26.67
Apartamento;12.5
Apartamento;13.46
Apartamento;37.5
Apartamento;15.07
Apartamento;36.0
Apartamento;12.0
Apartamento;42.31
Apartamento;49.21
Apartamento;22.94
Apartamento;35.0
Apartamento;41.67
Apartamento;44.44
Apartamento;34.21
Casa;14.17
Apartamento;28.75
Apartamento;32.47
Apartamento;26.0
Apartamento;44.44
Apartamento;34.0
Apartamento;41.03
Apartamento;18.79
Apartamento;70.0
Apartamento;31.88
Apartamento;40.0
Apartamento;32.35
Apartamento;28.21
Apartamento;11.76
Apartamento;41.67
Apartamento;48.21
Apartamento;16.25
Apartamento;34.57
Apartamento;51.85
Apartamento;32.5
Apartamento;18.57
Apartamento;15.62
Apartamento;34.48
Apartamento;28.74
Apartamento;77.27
Apartamento;63.06
Apartamento;25.94
Apartamento;50.0
Apartamento;17.17
Apartamento;61.22
Apartamento;60.0
Apartamento;81.48
Apartamento;25.0
Apartamento;13.33
Apartamento;20.0
Apartamento;28.12
Apartamento;74.07
Apartamento;36.23
Apartamento;22.64
Apartamento;35.4
Apartamento;16.25
Apartamento;20.97
Apartamento;37.5
Apartamento;21.43
Apartamento;15.56
Casa;13.0
Apartamento;37.5
Casa;21.43
Apartamento;33.15
Apartamento;20.0
Apartamento;24.71
Apartamento;17.54
Apartamento;18.0
Casa;15.0
Casa;27.91
Apartamento;16.84
Apartamento;36.49
Apartamento;28.57
Apartamento;40.0
Apartamento;9.44
Casa;43.75
Apartamento;46.34
Apartamento;55.71
Apartamento;25.0
Apartamento;110.47
Apartamento;36.51
Apartamento;40.7
Apartamento;15.69
Apartamento;35.0
Apartamento;58.33
Apartamento;40.0
Apartamento;48.08
Apartamento;30.0
Apartamento;52.17
Apartamento;44.44
Apartamento;53.85
Apartamento;41.67
Casa;10.0
Apartamento;33.56
Casa;48.0
Apartamento;8.82
Apartamento;12.0
Apartamento;25.0
Apartamento;20.0
Apartamento;54.69
Apartamento;35.71
Apartamento;33.98
Apartamento;57.14
Apartamento;25.0
Apartamento;29.41
Apartamento;19.77
Apartamento;13.24
Apartamento;29.17
Apartamento;43.18
Apartamento;32.86
Apartamento;20.2
Apartamento;31.25
Apartamento;88.0
Apartamento;22.35
Apartamento;26.0
Apartamento;43.33
Apartamento;27.98
Apartamento;20.0
Apartamento;30.0
Apartamento;35.83
Apartamento;24.38
Apartamento;17.5
Apartamento;13.33
Apartamento;30.23
Apartamento;14.29
Apartamento;45.65
Apartamento;23.33
Casa;18.18
Apartamento;36.84
Apartamento;39.13
Apartamento;53.48
Apartamento;24.32
Apartamento;15.77
Apartamento;47.5
Apartamento;45.11
Apartamento;24.52
Apartamento;31.58
Apartamento;54.12
Apartamento;57.78
Apartamento;23.33
Apartamento;21.88
Apartamento;23.75
Apartamento;18.32
Apartamento;59.68
Apartamento;20.34
Apartamento;85.71
Apartamento;15.25
Apartamento;16.25
Apartamento;16.0
Apartamento;36.67
Casa;11.33
Apartamento;18.87
Apartamento;82.35
Apartamento;30.93
Apartamento;10.53
Apartamento;51.28
Apartamento;34.88
Apartamento;29.03
Apartamento;19.12
Apartamento;23.71
Apartamento;53.85
Casa;13.73
Apartamento;58.82
Casa;18.0
Apartamento;62.86
Apartamento;21.88
Apartamento;85.37
Apartamento;75.0
Apartamento;24.24
Apartamento;22.67
Apartamento;29.41
Apartamento;40.0
Apartamento;20.63
Apartamento;42.35
Apartamento;44.44
Apartamento;16.97
Apartamento;56.52
Apartamento;15.96
Apartamento;142.86
Apartamento;38.64
Apartamento;48.72
Apartamento;39.47
Casa;33.11
Apartamento;14.29
Apartamento;38.75
Apartamento;55.56
Casa;16.67
Apartamento;27.5
Apartamento;20.37
Apartamento;41.67
Apartamento;22.35
Apartamento;12.96
Apartamento;16.25
Apartamento;23.53
Apartamento;29.92
Apartamento;22.0
Apartamento;53.33
Apartamento;34.78
Apartamento;18.89
Apartamento;49.28
Apartamento;16.16
Apartamento;26.47
Apartamento;63.33
Apartamento;46.67
Apartamento;63.33
Apartamento;14.0
Apartamento;81.4
Apartamento;89.29
Apartamento;34.0
Apartamento;47.14
Apartamento;35.37
Apartamento;16.28
Apartamento;35.42
Apartamento;32.05
Apartamento;15.38
Apartamento;27.03
Apartamento;20.0
Apartamento;41.18
Apartamento;59.5
Apartamento;32.31
Apartamento;50.0
Apartamento;33.33
Apartamento;48.0
Apartamento;13.75
Apartamento;29.76
Apartamento;65.0
Apartamento;16.89
Apartamento;18.09
Apartamento;42.33
Apartamento;23.65
Apartamento;22.86
Apartamento;100.0
Apartamento;30.0
Apartamento;36.51
Apartamento;28.57
Casa;20.41
Apartamento;42.67
Apartamento;22.22
Apartamento;22.0
Apartamento;17.44
Apartamento;13.33
Apartamento;34.25
Apartamento;35.9
Apartamento;20.41
Apartamento;25.43
Apartamento;44.44
Apartamento;20.0
Apartamento;24.59
Apartamento;26.17
Casa;16.67
Apartamento;66.67
Apartamento;52.24
Apartamento;18.57
Apartamento;23.15
Apartamento;22.0
Apartamento;26.83
Apartamento;21.43
Apartamento;41.43
Apartamento;44.19
Apartamento;51.43
Apartamento;14.93
